2012,Sep,Robbery,12
2011,Jul,Theft from building,1
2011,Aug,Stolen property offenses,1
2013,May,Theft from building,2
2015,Mar,Purse-snatching,1
2014,Feb,Agg asslt,32
2014,Feb,Burg/B & E,30
2014,Nov,Drug equip violations,1
2012,Mar,Destruct/vandalism,194
2012,Dec,Arson,2
2013,Jul,Drug equip violations,1
2012,Apr,Agg asslt,55
2012,May,Fondling (Indecent Liberties/Child Molesting),4
2012,Mar,Drug equip violations,1
2015,Mar,Robbery,11
2012,Mar,Burg/B & E,12
2012,Apr,Counterfeit/forgery,2
2015,Aug,Theft of mv parts,1
2014,Feb,Credit card/ATM fraud,1
2013,Mar,Arson,3
2013,Jan,Robbery,10
2013,Feb,Impersonation,1
2015,Jun,Murder/non-neg manslaughter,2
2015,Aug,Burg/B & E,15
2014,Aug,Agg asslt,77
2011,Apr,Arson,4
2011,Aug,False pretenses/swindle/conf game,1
2015,Apr,Burg/B & E,14
2014,Mar,Intimidation,99
2014,Mar,All other larceny,7
2014,Sep,Rape,1
2012,Jan,Simple asslt,111
2012,Mar,Robbery,9
2011,Oct,Theft from building,2
2013,Nov,Fondling (Indecent Liberties/Child Molesting),1
2015,Oct,Impersonation,1
2012,Mar,Theft of mv parts,1
2013,Jul,Murder/non-neg manslaughter,1
2015,Apr,Credit card/ATM fraud,2
2015,Nov,Rape,2
2014,May,Agg asslt,50
2012,Jan,Sodomy,1
2011,Oct,Arson,6
2013,May,Sodomy,1
2013,Jan,Impersonation,1
2015,Jun,All other larceny,11
2014,Jul,Destruct/vandalism,164
2014,Dec,Agg asslt,56
2012,Dec,All other larceny,11
2012,Mar,False pretenses/swindle/conf game,2
2013,Nov,Credit card/ATM fraud,2
2015,Sep,False pretenses/swindle/conf game,1
2015,Jun,Kidnapping/abduction,1
2014,Aug,Shoplifting,1
2012,Aug,Motor vehicle theft,1
2011,Sep,Rape,1
2012,Oct,All other larceny,17
2013,Nov,False pretenses/swindle/conf game,2
2013,Nov,Impersonation,1
2014,Dec,Impersonation,1
2012,Feb,Burg/B & E,7
2011,Jun,Burg/B & E,6
2015,Sep,Rape,1
2015,Mar,Credit card/ATM fraud,1
2015,Sep,Theft from building,2
2015,Jan,Drug equip violations,1
2014,Mar,Drug/Narc violations,3
2011,Jan,False pretenses/swindle/conf game,1
2015,Jul,Intimidation,140
2014,Sep,Burg/B & E,17
2014,Feb,Drug equip violations,1
2014,Dec,Wire fraud,1
2014,Dec,Stolen property offenses,1
2012,Aug,Simple asslt,104
2012,Feb,Counterfeit/forgery,1
2011,Feb,Destruct/vandalism,113
2011,Aug,All other larceny,10
2011,Mar,Fondling (Indecent Liberties/Child Molesting),1
2011,Oct,Embezzlement,1
2011,Sep,Theft of mv parts,1
2013,Dec,Burg/B & E,14
2013,Jan,Fondling (Indecent Liberties/Child Molesting),1
2012,Sep,Theft from motor vehicle,6
2011,Mar,Murder/non-neg manslaughter,2
2013,Aug,Extort/blackmail,1
2015,May,Agg asslt,72
2015,May,Theft from building,1
2015,Sep,Shoplifting,3
2015,Oct,Kidnapping/abduction,2
2014,Mar,Shoplifting,2
2012,May,Simple asslt,140
2013,Mar,Agg asslt,52
2015,Apr,Motor vehicle theft,1
2014,Mar,Robbery,7
2012,Dec,Drug/Narc violations,5
2012,Aug,Stolen property offenses,1
2014,May,Theft from motor vehicle,6
2014,Nov,Burg/B & E,11
2014,Jun,Rape,1
2013,May,Burg/B & E,16
2013,Mar,Extort/blackmail,1
2015,May,Shoplifting,2
2012,Jun,Robbery,11
2012,Feb,Weapon law violations,1
2012,Dec,False pretenses/swindle/conf game,1
2011,Mar,All other larceny,3
2013,Jun,Agg asslt,45
2013,Apr,Drug equip violations,2
2015,Jan,Destruct/vandalism,114
2014,Jul,Simple asslt,129
2014,Dec,Shoplifting,4
2014,Jul,Murder/non-neg manslaughter,1
2012,Feb,Theft from building,2
2014,May,Pornography/obscene material,1
2012,Jun,Motor vehicle theft,3
2011,Jul,Agg asslt,66
2011,Aug,Impersonation,1
2011,Aug,Motor vehicle theft,1
2013,Nov,Theft from motor vehicle,3
2015,Mar,Impersonation,5
2014,Mar,Murder/non-neg manslaughter,2
2014,May,Counterfeit/forgery,1
2013,Apr,Stolen property offenses,2
2015,Sep,Credit card/ATM fraud,1
2012,Mar,Agg asslt,62
2012,Apr,Arson,5
2012,Nov,Drug equip violations,2
2011,May,Arson,4
2011,Dec,Simple asslt,83
2011,Jun,Motor vehicle theft,2
2011,Oct,Stolen property offenses,1
2013,Jul,Destruct/vandalism,161
2014,Feb,False pretenses/swindle/conf game,1
2011,Jul,Destruct/vandalism,182
2011,Sep,Embezzlement,1
2011,Jun,Theft from building,3
2013,Apr,Rape,1
2013,Feb,Theft from building,3
2013,Sep,Murder/non-neg manslaughter,1
2015,Apr,Theft from motor vehicle,4
2012,Jul,False pretenses/swindle/conf game,1
2011,Nov,Arson,2
2013,Oct,Embezzlement,1
2015,Mar,Burg/B & E,10
2014,Oct,Destruct/vandalism,186
2014,Apr,Impersonation,2
2011,Jan,Kidnapping/abduction,1
2015,Mar,Fondling (Indecent Liberties/Child Molesting),1
2015,Feb,Impersonation,1
2015,Jan,Rape,1
2011,Aug,Destruct/vandalism,160
2011,Feb,Intimidation,121
2013,Nov,All other larceny,8
2013,May,Extort/blackmail,1
2013,Jan,Purse-snatching,1
2014,Sep,Simple asslt,108
2014,Mar,Theft of mv parts,1
2012,Jul,Impersonation,1
2013,Jul,Burg/B & E,16
2013,Jul,Shoplifting,2
2013,Aug,False pretenses/swindle/conf game,1
2014,Jun,Robbery,12
2012,Mar,Shoplifting,5
2011,Oct,Intimidation,172
2013,Oct,Simple asslt,127
2013,Jun,Drug equip violations,2
2015,Jan,Murder/non-neg manslaughter,1
2014,Dec,False pretenses/swindle/conf game,4
2014,Aug,Pornography/obscene material,1
2012,Jan,Intimidation,140
2011,Jul,False pretenses/swindle/conf game,1
2013,Aug,Intimidation,125
2015,Mar,False pretenses/swindle/conf game,1
2012,Sep,Rape,2
2013,Dec,Motor vehicle theft,2
2013,Apr,Motor vehicle theft,2
2015,Oct,Drug equip violations,1
2015,Jan,Wire fraud,2
2012,Jan,Theft from motor vehicle,5
2011,Dec,Embezzlement,1
2013,Aug,Shoplifting,1
2012,Oct,Robbery,12
2012,Nov,Robbery,7
2012,Jul,Fondling (Indecent Liberties/Child Molesting),1
2013,May,Shoplifting,4
2014,Mar,Impersonation,3
2012,Aug,Theft from building,1
2013,May,Stolen property offenses,1
2015,Mar,Agg asslt,52
2012,Nov,Destruct/vandalism,134
2011,Jan,Robbery,11
2013,Oct,All other larceny,11
2013,Jul,Weapon law violations,2
2013,Oct,Theft from building,3
2015,Dec,All other larceny,15
2015,Jun,Theft from motor vehicle,1
2014,Jun,Murder/non-neg manslaughter,1
2014,Aug,Stolen property offenses,1
2012,Dec,Robbery,8
2012,Jul,Burg/B & E,11
2012,Sep,Arson,2
2011,Dec,All other larceny,20
2011,Oct,Simple asslt,112
2013,Sep,Agg asslt,54
2014,Jun,Arson,4
2013,Mar,All other larceny,7
2015,Oct,Burg/B & E,12
2012,Mar,Weapon law violations,1
2011,Oct,Theft from motor vehicle,2
2013,Sep,Robbery,14
2013,May,All other larceny,9
2013,Apr,Extort/blackmail,1
2015,Mar,Shoplifting,3
2015,May,Theft from motor vehicle,3
2014,Aug,Burg/B & E,12
2014,Dec,Burg/B & E,7
2014,Feb,Theft from motor vehicle,1
2014,Mar,Counterfeit/forgery,1
2012,Jul,Shoplifting,4
2011,Aug,Robbery,12
2015,Aug,Arson,4
2014,Mar,Theft from motor vehicle,3
2012,Jun,Theft from building,1
2012,Apr,Shoplifting,5
2011,Feb,Theft of mv parts,1
2013,Nov,Drug/Narc violations,4
2015,Aug,Intimidation,132
2015,Jul,Theft from motor vehicle,4
2015,Jan,Shoplifting,5
2014,Jul,Burg/B & E,10
2014,Dec,Motor vehicle theft,1
2014,Jul,Rape,1
2012,May,Destruct/vandalism,200
2012,Oct,Simple asslt,105
2012,Apr,Rape,1
2012,Jun,Weapon law violations,1
2012,Aug,Murder/non-neg manslaughter,1
2011,Oct,Credit card/ATM fraud,1
2011,Feb,Counterfeit/forgery,2
2015,Jan,Impersonation,3
2015,Apr,Rape,1
2015,Oct,False pretenses/swindle/conf game,2
2014,Aug,Motor vehicle theft,1
2013,Jan,Agg asslt,37
2014,Nov,False pretenses/swindle/conf game,1
2012,Jan,Burg/B & E,11
2012,May,All other larceny,9
2013,Sep,Kidnapping/abduction,1
2015,Dec,Arson,2
2014,Dec,Credit card/ATM fraud,1
2013,Jun,Motor vehicle theft,1
2013,Jul,Purse-snatching,1
2014,Nov,Intimidation,100
2014,Apr,Agg asslt,50
2012,Jul,Rape,2
2013,Oct,Theft of mv parts,1
2013,Mar,Rape,1
2015,Nov,Arson,1
2014,May,Intimidation,138
2014,Aug,Destruct/vandalism,168
2012,Feb,Drug/Narc violations,15
2012,Sep,Agg asslt,54
2012,Mar,Simple asslt,112
2011,Apr,Destruct/vandalism,200
2013,Oct,Destruct/vandalism,136
2013,Dec,Impersonation,2
2015,Jan,Agg asslt,49
2014,Dec,All other larceny,8
2011,Oct,Destruct/vandalism,181
2011,Feb,Simple asslt,75
2011,Dec,Counterfeit/forgery,1
2011,Sep,Theft from motor vehicle,2
2013,Sep,Drug/Narc violations,5
2015,Nov,Robbery,7
2014,Sep,Destruct/vandalism,128
2014,Aug,False pretenses/swindle/conf game,1
2014,Feb,Impersonation,2
2012,Sep,Motor vehicle theft,1
2011,Apr,Theft from motor vehicle,1
2011,Mar,Burg/B & E,9
2011,Aug,Theft from motor vehicle,1
2015,Oct,Robbery,10
2015,Oct,Sodomy,2
2015,Aug,Motor vehicle theft,5
2014,Apr,Drug equip violations,1
2011,Nov,All other larceny,13
2011,Jun,Shoplifting,2
2015,May,Drug/Narc violations,1
2014,Mar,Wire fraud,1
2011,Nov,Burg/B & E,7
2013,Feb,Theft from motor vehicle,4
2015,Jul,Destruct/vandalism,154
2015,Aug,Shoplifting,5
2013,Jul,Counterfeit/forgery,1
2013,Feb,Drug/Narc violations,1
2012,May,Impersonation,1
2012,Jun,Kidnapping/abduction,2
2013,Jan,False pretenses/swindle/conf game,1
2015,Oct,Simple asslt,94
2014,Dec,Intimidation,92
2014,Mar,Theft from building,2
2015,Apr,Robbery,10
2015,Oct,Shoplifting,5
2014,Nov,Destruct/vandalism,107
2014,Dec,Theft of mv parts,1
2014,Feb,Arson,2
2013,Jun,Theft from motor vehicle,4
2015,Jul,Murder/non-neg manslaughter,2
2015,Apr,Sodomy,1
2014,Dec,Theft from building,2
2014,Sep,Motor vehicle theft,2
2012,Jan,Arson,8
2012,Jan,Counterfeit/forgery,1
2011,Jul,Theft from motor vehicle,1
2013,Apr,All other larceny,4
2013,Jul,Impersonation,1
2015,Mar,Arson,1
2014,Apr,Theft from building,3
2012,Nov,Murder/non-neg manslaughter,1
2012,Nov,Theft from motor vehicle,3
2012,Jun,Fondling (Indecent Liberties/Child Molesting),1
2012,May,Rape,1
2015,Oct,Theft from building,2
2014,Apr,Intimidation,113
2014,Jan,Destruct/vandalism,85
2013,Sep,All other larceny,7
2013,Sep,Theft of mv parts,1
2015,Jul,Motor vehicle theft,1
2014,Sep,Intimidation,139
2012,Dec,Destruct/vandalism,114
2012,Jan,Agg asslt,48
2012,Dec,Counterfeit/forgery,1
2013,Sep,Motor vehicle theft,3
2013,Apr,Credit card/ATM fraud,2
2014,Jul,Arson,1
2011,Mar,Stolen property offenses,1
2013,Dec,All other larceny,13
2015,Feb,All other larceny,7
2015,Jul,Impersonation,1
2015,Feb,Weapon law violations,2
2014,Apr,All other larceny,7
2014,Jun,Theft from motor vehicle,4
2012,Jun,Burg/B & E,11
2012,Feb,Fondling (Indecent Liberties/Child Molesting),1
2013,Jun,Fondling (Indecent Liberties/Child Molesting),3
2012,May,False pretenses/swindle/conf game,2
2011,Sep,Agg asslt,68
2013,Oct,Stolen property offenses,1
2015,Dec,Intimidation,123
2015,Jun,Theft from building,2
2014,Aug,All other larceny,11
2012,Jun,Counterfeit/forgery,2
2011,Jan,Theft from motor vehicle,2
2015,Aug,Counterfeit/forgery,1
2013,Apr,Arson,4
2015,Jan,Burg/B & E,11
2015,May,Robbery,12
2015,Jul,Theft from building,4
2012,Aug,Theft of mv parts,2
2011,Mar,Arson,5
2011,Nov,Credit card/ATM fraud,1
2013,May,Agg asslt,53
2013,Mar,Fondling (Indecent Liberties/Child Molesting),1
2015,Oct,Motor vehicle theft,1
2012,Feb,Destruct/vandalism,174
2012,Aug,Arson,1
2011,Jan,Burg/B & E,10
2013,Jul,Assist prostitution,1
2015,Jul,Burg/B & E,11
2015,Dec,Drug/Narc violations,6
2014,Sep,Theft from building,4
2014,Feb,Theft from building,2
2012,Mar,Drug/Narc violations,6
2012,Mar,Arson,2
2011,Jan,Arson,1
2013,May,Prostitution,1
2015,Aug,Agg asslt,67
2015,Apr,Destruct/vandalism,152
2015,Dec,Agg asslt,41
2012,Jan,Fondling (Indecent Liberties/Child Molesting),1
2015,May,Fondling (Indecent Liberties/Child Molesting),1
2015,Nov,Theft from building,1
2015,Apr,Statutory rape,1
2011,Nov,Intimidation,108
2011,Jun,Arson,1
2013,Mar,Intimidation,135
2013,Sep,Simple asslt,133
2013,Jul,Fondling (Indecent Liberties/Child Molesting),3
2015,Mar,Destruct/vandalism,113
2015,Jul,Agg asslt,79
2014,Dec,Drug/Narc violations,2
2014,May,Theft from building,2
2012,Oct,Drug equip violations,2
2013,Jun,Burg/B & E,6
2015,Jul,Simple asslt,150
2015,Jun,Rape,1
2015,Jan,Theft from motor vehicle,3
2014,May,Shoplifting,3
2012,Dec,Shoplifting,8
2011,May,Intimidation,164
2011,Feb,Robbery,8
2011,Mar,Sex asslt w/object,1
2011,Sep,Credit card/ATM fraud,2
2012,Jul,Drug/Narc violations,13
2012,Jul,Theft from building,2
2011,Mar,Rape,2
2011,Nov,Theft from motor vehicle,2
2011,Oct,Shoplifting,1
2013,Feb,All other larceny,5
2015,Jul,Shoplifting,3
2015,Jan,Drug/Narc violations,2
2015,Jul,Robbery,17
2014,Oct,Motor vehicle theft,4
2011,Dec,Burg/B & E,15
2013,Dec,Drug/Narc violations,3
2013,Jan,Weapon law violations,1
2015,Feb,Destruct/vandalism,95
2015,Jan,All other larceny,11
2014,Dec,Arson,2
2014,Nov,Fondling (Indecent Liberties/Child Molesting),1
2013,Sep,Theft from motor vehicle,3
2013,Jun,Theft from building,1
2015,Feb,Intimidation,99
2014,Dec,Destruct/vandalism,99
2014,Jan,Intimidation,90
2012,Dec,Burg/B & E,15
2012,Feb,Theft from motor vehicle,5
2012,Dec,Rape,1
2011,Jan,Simple asslt,89
2013,Nov,Intimidation,107
2013,Nov,Burg/B & E,15
2013,May,Motor vehicle theft,1
2013,Aug,Pocket-picking,1
2013,Apr,Weapon law violations,2
2015,Sep,Intimidation,111
2015,Oct,Intimidation,124
2015,Sep,Weapon law violations,3
2015,Jun,Theft of mv parts,1
2014,Mar,Agg asslt,41
2012,Aug,Theft from coin-op machine,1
2012,Jan,Credit card/ATM fraud,2
2013,Jan,Shoplifting,5
2013,Apr,Counterfeit/forgery,1
2013,Sep,Weapon law violations,2
2013,Nov,Extort/blackmail,1
2015,Dec,Stolen property offenses,1
2014,Jan,All other larceny,7
2012,Feb,Motor vehicle theft,1
2015,Sep,All other larceny,16
2015,Mar,All other larceny,3
2015,Nov,Drug equip violations,2
2014,Feb,Drug/Narc violations,1
2014,Jan,Theft from motor vehicle,2
2012,Sep,Drug/Narc violations,4
2012,Oct,Theft from building,4
2012,Aug,Incest,1
2011,Sep,Robbery,12
2011,Apr,Intimidation,125
2011,Oct,Agg asslt,60
2011,Mar,Robbery,10
2013,Dec,Simple asslt,88
2013,Jun,Rape,1
2015,Apr,Extort/blackmail,1
2014,Sep,Arson,2
2012,May,Intimidation,151
2012,May,Theft from motor vehicle,3
2011,Jul,Arson,2
2013,Oct,Extort/blackmail,1
2013,Jun,Shoplifting,4
2015,Jun,Destruct/vandalism,161
2015,Feb,Agg asslt,51
2014,Nov,Rape,1
2012,Feb,Robbery,8
2013,May,Arson,4
2013,Feb,Counterfeit/forgery,1
2015,Jan,Motor vehicle theft,1
2014,Jul,Robbery,8
2014,Mar,Drug equip violations,1
2012,Aug,False pretenses/swindle/conf game,2
2012,Apr,Drug equip violations,4
2012,Jan,Motor vehicle theft,1
2011,Nov,Theft of mv parts,1
2011,Mar,Counterfeit/forgery,1
2013,Dec,Sodomy,2
2014,Nov,Agg asslt,40
2014,Jun,Shoplifting,2
2014,Nov,Theft from motor vehicle,2
2012,Oct,Stolen property offenses,1
2012,Sep,Drug equip violations,2
2011,Nov,Destruct/vandalism,192
2015,Oct,All other larceny,21
2014,Oct,Agg asslt,52
2014,Jul,Shoplifting,1
2013,Dec,Destruct/vandalism,105
2013,Jun,Kidnapping/abduction,2
2015,Sep,Robbery,14
2015,Aug,All other larceny,14
2015,May,Burg/B & E,18
2014,Mar,Simple asslt,94
2012,Jun,Rape,3
2012,Oct,Fondling (Indecent Liberties/Child Molesting),2
2012,Sep,Shoplifting,3
2013,Feb,Destruct/vandalism,128
2013,May,Theft of mv parts,1
2013,Jan,Motor vehicle theft,1
2013,Jun,Statutory rape,1
2013,Sep,Shoplifting,2
2014,Aug,Theft from building,2
2012,May,Theft from coin-op machine,1
2011,Aug,Theft of mv parts,2
2013,Apr,Theft from building,2
2015,Jul,Counterfeit/forgery,1
2015,Sep,Counterfeit/forgery,2
2015,Sep,Impersonation,1
2012,Sep,Statutory rape,1
2012,Oct,Burg/B & E,8
2012,Nov,Motor vehicle theft,2
2012,Jan,Theft from coin-op machine,1
2012,Jun,Drug equip violations,2
2013,Mar,Theft from motor vehicle,2
2015,Apr,Intimidation,124
2015,Aug,Embezzlement,1
2015,Aug,Impersonation,2
2014,Jan,Agg asslt,31
2014,Aug,Theft from motor vehicle,3
2015,Jun,Drug equip violations,1
2014,Feb,Shoplifting,5
2014,Dec,Theft from motor vehicle,3
2012,Apr,Drug/Narc violations,17
2012,Apr,Fondling (Indecent Liberties/Child Molesting),2
2011,May,Theft from building,3
2015,Jun,Embezzlement,3
2012,Aug,Drug/Narc violations,21
2012,Apr,Kidnapping/abduction,1
2012,Dec,Fondling (Indecent Liberties/Child Molesting),1
2011,Apr,Burg/B & E,11
2013,Dec,Theft from motor vehicle,3
2015,Sep,Motor vehicle theft,1
2015,Sep,Drug equip violations,1
2014,Sep,Agg asslt,50
2012,Apr,Weapon law violations,2
2011,Feb,Rape,1
2011,Oct,Robbery,12
2013,Feb,Rape,1
2014,Jan,Simple asslt,68
2012,Oct,Weapon law violations,1
2011,Jul,All other larceny,8
2013,Sep,Burg/B & E,12
2013,Jun,Assist prostitution,1
2013,Feb,Shoplifting,3
2015,Oct,Drug/Narc violations,6
2014,Apr,Burg/B & E,9
2012,Jun,Intimidation,112
2012,Sep,Destruct/vandalism,179
2013,May,Simple asslt,135
2013,Sep,Impersonation,3
2015,Oct,Arson,3
2014,Aug,Counterfeit/forgery,1
2014,May,Impersonation,1
2012,Sep,Intimidation,131
2012,Apr,Theft from building,1
2011,Oct,Theft of mv parts,1
2015,Aug,Sex asslt w/object,1
2014,Apr,Arson,5
2014,Apr,Shoplifting,3
2015,Feb,Simple asslt,84
2015,Apr,Shoplifting,3
2015,Mar,Counterfeit/forgery,1
