2012,Sep,Robbery,12
2011,Jul,Burg/B & E,12
2011,Aug,Arson,2
2013,Sep,Purchasing prostitution,1
2014,Nov,Drug/Narc violations,2
2011,Aug,Agg asslt,82
2011,Jan,Stolen property offenses,1
2013,Oct,Fondling (Indecent Liberties/Child Molesting),2
2015,Feb,Burg/B & E,8
2014,Mar,Credit card/ATM fraud,1
2012,Nov,Simple asslt,106
2013,Apr,Robbery,10
2013,Apr,Theft from motor vehicle,4
2015,Aug,Credit card/ATM fraud,2
2014,Aug,Simple asslt,128
2014,Nov,Arson,2
2015,Nov,All other larceny,6
2014,Mar,Destruct/vandalism,146
2012,Sep,Simple asslt,157
2012,Apr,Impersonation,1
2012,Aug,Drug equip violations,2
2015,Aug,Pornography/obscene material,1
2014,Mar,Arson,2
2012,Oct,Rape,3
2015,Jun,Robbery,12
2012,Dec,Intimidation,97
2012,Dec,Simple asslt,65
2012,Nov,Drug/Narc violations,10
2013,Apr,Intimidation,139
2013,Nov,Shoplifting,5
2013,Feb,Kidnapping/abduction,1
2015,Nov,False pretenses/swindle/conf game,1
2015,Aug,Drug/Narc violations,1
2012,Jan,All other larceny,15
2011,Sep,All other larceny,5
2013,Dec,Theft of mv parts,1
2013,Oct,Weapon law violations,1
2014,Apr,Theft from motor vehicle,2
2014,Jan,False pretenses/swindle/conf game,1
2012,Apr,All other larceny,8
2011,Nov,Simple asslt,99
2015,Dec,Murder/non-neg manslaughter,2
2014,Aug,Intimidation,121
2014,Dec,Robbery,8
2014,Jan,Drug equip violations,2
2012,Jan,Robbery,16
2012,Aug,Burg/B & E,9
2012,Apr,Theft from motor vehicle,2
2012,Aug,Weapon law violations,2
2013,Aug,Rape,1
2015,Nov,Destruct/vandalism,144
2015,Sep,Agg asslt,59
2015,Nov,Agg asslt,30
2014,Oct,Arson,1
2011,Jan,Destruct/vandalism,134
2013,Feb,Agg asslt,34
2015,Dec,Burg/B & E,8
2014,Sep,Credit card/ATM fraud,1
2012,Feb,Rape,1
2011,Jan,All other larceny,2
2013,Jan,Intimidation,93
2015,Jan,Statutory rape,1
2014,May,Burg/B & E,15
2012,Nov,Intimidation,101
2012,Mar,Motor vehicle theft,2
2011,Nov,Shoplifting,3
2011,Mar,Drug/Narc violations,1
2015,Dec,Simple asslt,109
2015,Oct,Credit card/ATM fraud,1
2015,Mar,Drug equip violations,1
2014,Feb,Rape,1
2012,May,Burg/B & E,8
2012,Sep,False pretenses/swindle/conf game,3
2012,Jul,Weapon law violations,2
2013,Apr,Agg asslt,44
2014,May,Credit card/ATM fraud,1
2012,Mar,All other larceny,6
2011,Aug,Simple asslt,127
2011,Apr,Simple asslt,119
2013,Jul,Credit card/ATM fraud,1
2015,Aug,Theft from building,2
2014,Mar,Stolen property offenses,1
2012,Jan,Impersonation,1
2012,Dec,Drug equip violations,3
2012,Jun,False pretenses/swindle/conf game,1
2012,Aug,Extort/blackmail,1
2011,Aug,Intimidation,152
2011,Apr,Motor vehicle theft,2
2013,Sep,Arson,4
2015,Sep,Theft from motor vehicle,3
2014,Jan,Robbery,13
2014,Aug,Credit card/ATM fraud,1
2012,Nov,Theft of mv parts,1
2013,Aug,Simple asslt,149
2013,May,Destruct/vandalism,156
2015,Feb,Theft from building,4
2014,Jan,Fondling (Indecent Liberties/Child Molesting),1
2011,Aug,Fondling (Indecent Liberties/Child Molesting),1
2015,Nov,Weapon law violations,1
2015,Dec,Shoplifting,3
2015,Dec,Kidnapping/abduction,1
2014,Sep,Sex asslt w/object,1
2014,Apr,Bribery,1
2012,Dec,Impersonation,1
2011,Sep,Weapon law violations,2
2013,May,Murder/non-neg manslaughter,1
2012,Feb,Agg asslt,62
2012,Apr,Burg/B & E,7
2011,Sep,Shoplifting,1
2014,Jun,Intimidation,116
2013,Jun,Drug/Narc violations,7
2015,Oct,Destruct/vandalism,127
2015,Sep,Arson,2
2014,Nov,Robbery,9
2012,Jun,Simple asslt,141
2011,May,Robbery,9
2011,Jan,Theft of mv parts,1
2013,Dec,Agg asslt,33
2013,Dec,Drug equip violations,2
2012,May,Drug/Narc violations,18
2011,Oct,Murder/non-neg manslaughter,2
2011,Apr,False pretenses/swindle/conf game,1
2011,Aug,Shoplifting,1
2013,Apr,Simple asslt,116
2013,Feb,Robbery,7
2013,Jul,All other larceny,15
2014,Mar,Motor vehicle theft,3
2015,Dec,Theft from motor vehicle,5
2012,Jul,Intimidation,126
2013,Mar,Burg/B & E,13
2013,Oct,Motor vehicle theft,3
2015,Jan,Simple asslt,89
2015,Jun,Agg asslt,68
2014,Feb,Counterfeit/forgery,2
2014,Oct,False pretenses/swindle/conf game,2
2012,Jun,Agg asslt,64
2011,Mar,Simple asslt,106
2015,Apr,All other larceny,14
2014,Jan,Drug/Narc violations,1
2012,May,Shoplifting,2
2012,Nov,Embezzlement,1
2011,Jan,Agg asslt,54
2011,Jul,Simple asslt,125
2011,Jan,Intimidation,128
2011,Oct,Burg/B & E,7
2013,Nov,Wire fraud,1
2015,Jul,All other larceny,16
2014,May,All other larceny,17
2014,Jul,Drug equip violations,1
2011,Feb,False pretenses/swindle/conf game,1
2015,Dec,Motor vehicle theft,3
2014,Jun,Agg asslt,54
2012,Sep,Fondling (Indecent Liberties/Child Molesting),2
2012,Jul,Drug equip violations,2
2013,Jul,Simple asslt,134
2013,Oct,Intimidation,122
2013,Sep,Rape,2
2015,Apr,Impersonation,2
2015,Mar,Theft from building,2
2014,Jun,Simple asslt,116
2014,Jun,Theft from building,2
2012,Jan,Theft from building,7
2012,Aug,Robbery,11
2012,Oct,Impersonation,1
2013,Mar,Theft of mv parts,1
2013,Jul,Theft from motor vehicle,4
2013,Jun,Arson,1
2015,Feb,Drug equip violations,1
2013,May,Theft from motor vehicle,2
2014,May,Kidnapping/abduction,1
2011,Nov,Extort/blackmail,1
2013,May,Fondling (Indecent Liberties/Child Molesting),1
2015,May,Destruct/vandalism,160
2014,Jan,Burg/B & E,10
2014,Jan,Motor vehicle theft,2
2012,Oct,Theft from motor vehicle,7
2013,Jul,Intimidation,148
2013,Aug,Drug equip violations,3
2014,Feb,Intimidation,96
2014,Oct,Drug/Narc violations,1
2012,May,Agg asslt,68
2012,Apr,Destruct/vandalism,195
2011,Feb,Agg asslt,42
2013,Jan,Destruct/vandalism,110
2015,Nov,Credit card/ATM fraud,2
2011,May,Burg/B & E,6
2011,Nov,Robbery,10
2013,Jun,False pretenses/swindle/conf game,1
2015,Aug,Rape,1
2015,Sep,Kidnapping/abduction,1
2015,Sep,Drug/Narc violations,2
2014,Oct,Simple asslt,130
2012,Sep,Burg/B & E,12
2012,Feb,Shoplifting,3
2011,Jan,Shoplifting,4
2013,Jun,Simple asslt,165
2013,Apr,Wire fraud,1
2014,Nov,Simple asslt,73
2012,Apr,Robbery,12
2012,Sep,Theft from building,2
2012,Nov,Shoplifting,1
2011,May,All other larceny,5
2013,Jan,Burg/B & E,19
2015,Dec,Weapon law violations,1
2014,Apr,Robbery,13
2014,Mar,Rape,2
2011,Oct,False pretenses/swindle/conf game,1
2013,Nov,Simple asslt,98
2013,Aug,Arson,1
2013,Mar,Theft from building,1
2014,Sep,Shoplifting,2
2012,Jan,Pornography/obscene material,1
2012,Feb,Murder/non-neg manslaughter,1
2011,Aug,Rape,1
2013,Aug,Drug/Narc violations,2
2014,Apr,False pretenses/swindle/conf game,4
2012,May,Robbery,6
2012,Nov,Credit card/ATM fraud,1
2011,Apr,Robbery,16
2014,Jan,Embezzlement,1
2013,Apr,Fondling (Indecent Liberties/Child Molesting),2
2015,May,Intimidation,130
2011,Jun,Counterfeit/forgery,1
2013,Oct,Robbery,9
2015,Sep,Burg/B & E,7
2012,Mar,Intimidation,165
2012,Jan,Weapon law violations,1
2011,Sep,Intimidation,161
2013,Sep,Intimidation,124
2015,Apr,Simple asslt,130
2015,Dec,Credit card/ATM fraud,1
2014,Jul,Theft from building,6
2011,Mar,Destruct/vandalism,178
2011,Aug,Credit card/ATM fraud,1
2015,Jul,False pretenses/swindle/conf game,2
2014,Dec,Simple asslt,85
2014,Oct,Theft from building,2
2011,Dec,Robbery,4
2013,Sep,Destruct/vandalism,135
2013,Jan,Simple asslt,94
2015,Apr,Fondling (Indecent Liberties/Child Molesting),1
2012,Feb,Embezzlement,1
2012,Aug,Fondling (Indecent Liberties/Child Molesting),2
2015,Feb,Robbery,4
2015,Jul,Rape,1
2014,Jun,Drug equip violations,3
2014,Feb,Robbery,5
2012,Jan,Destruct/vandalism,174
2012,Dec,Murder/non-neg manslaughter,1
2011,Mar,Agg asslt,48
2011,Jan,Theft from building,1
2011,Apr,Shoplifting,3
2013,Apr,Shoplifting,2
2015,Aug,Destruct/vandalism,152
2014,Jul,Agg asslt,56
2012,Jul,Motor vehicle theft,2
2012,Jun,All other larceny,10
2012,Aug,Impersonation,1
2011,Jul,Intimidation,135
2011,May,Simple asslt,141
2013,Jan,Arson,3
2013,Aug,Credit card/ATM fraud,3
2012,May,Theft from building,2
2011,Apr,Theft of mv parts,1
2013,Aug,Robbery,15
2015,Feb,Shoplifting,1
2015,Feb,Rape,1
2012,Apr,Intimidation,141
2012,Nov,All other larceny,10
2011,Feb,Shoplifting,1
2013,Jun,Intimidation,129
2015,Jun,False pretenses/swindle/conf game,1
2015,Aug,False pretenses/swindle/conf game,1
2014,Oct,Intimidation,126
2012,Jan,Theft of mv parts,2
2012,Jul,Pocket-picking,1
2011,Jun,Simple asslt,122
2013,Dec,Counterfeit/forgery,2
2011,Mar,Credit card/ATM fraud,1
2013,Nov,Statutory rape,1
2015,Dec,Destruct/vandalism,124
2015,Aug,Theft from motor vehicle,3
2015,Feb,Theft from motor vehicle,1
2012,Aug,Destruct/vandalism,178
2012,Dec,Motor vehicle theft,3
2011,Sep,Destruct/vandalism,149
2013,Aug,All other larceny,13
2013,Jan,Theft from building,4
2013,Jul,Drug/Narc violations,2
2015,May,Kidnapping/abduction,1
2014,Nov,Motor vehicle theft,1
2012,Oct,Agg asslt,60
2012,Jul,Theft from motor vehicle,7
2012,May,Credit card/ATM fraud,1
2011,Nov,Counterfeit/forgery,1
2011,Dec,Theft from motor vehicle,3
2013,Jul,Robbery,11
2013,Jul,Arson,5
2015,Nov,Burg/B & E,12
2015,Mar,Theft from motor vehicle,2
2015,Nov,Motor vehicle theft,1
2014,Jul,Theft of mv parts,1
2014,Aug,Sodomy,1
2014,Oct,Theft from motor vehicle,4
2012,Aug,Intimidation,136
2013,Nov,Motor vehicle theft,3
2015,Sep,Destruct/vandalism,129
2015,Oct,Agg asslt,52
2013,Oct,Counterfeit/forgery,2
2015,Mar,Stolen property offenses,1
2014,Jul,Counterfeit/forgery,1
2012,Aug,All other larceny,12
2012,Sep,Wire fraud,1
2012,Jun,Impersonation,1
2013,Jun,Destruct/vandalism,167
2014,Aug,Weapon law violations,1
2012,Jul,Agg asslt,56
2012,Nov,Agg asslt,45
2012,Mar,Theft from motor vehicle,4
2012,Jun,Theft from motor vehicle,7
2012,Feb,All other larceny,6
2012,Jun,Arson,1
2011,Sep,Kidnapping/abduction,1
2013,Nov,Robbery,9
2012,Aug,Agg asslt,70
2012,Oct,Negligent manslaughter,1
2011,Feb,Burg/B & E,13
2013,Jun,Robbery,13
2012,Oct,Destruct/vandalism,159
2011,Jul,Purse-snatching,1
2013,Dec,Robbery,8
2013,May,Drug/Narc violations,4
2013,Dec,Credit card/ATM fraud,1
2015,Jul,Stolen property offenses,1
2015,Dec,Drug equip violations,1
2014,Jul,All other larceny,19
2012,Jul,Robbery,16
2015,Nov,Shoplifting,5
2014,Jun,Burg/B & E,7
2014,Sep,Theft from motor vehicle,2
2013,Oct,Theft from motor vehicle,9
2013,Jul,Theft of mv parts,2
2013,May,Rape,3
2013,Nov,Murder/non-neg manslaughter,1
2015,Aug,Drug equip violations,1
2012,Dec,Agg asslt,30
2012,May,Arson,3
2011,Dec,Arson,2
2013,Aug,Agg asslt,71
2013,Jul,Agg asslt,79
2015,Jan,Robbery,6
2012,Feb,Simple asslt,114
2011,Dec,Rape,2
2013,Mar,Credit card/ATM fraud,1
2015,Nov,Intimidation,126
2015,Mar,Drug/Narc violations,4
2013,Apr,Impersonation,1
2013,May,False pretenses/swindle/conf game,2
2013,Dec,Fondling (Indecent Liberties/Child Molesting),1
2015,May,Simple asslt,145
2014,Apr,Credit card/ATM fraud,1
2012,Apr,Simple asslt,115
2012,Oct,Motor vehicle theft,2
2012,Oct,Shoplifting,2
2011,May,Theft from motor vehicle,1
2015,Jan,Theft from building,3
2014,Sep,All other larceny,11
2014,Jan,Theft from building,3
2011,Nov,Agg asslt,30
2013,Feb,Arson,2
2013,Feb,Pocket-picking,1
2014,Feb,All other larceny,5
2014,Sep,Theft of mv parts,2
2014,Jan,Shoplifting,3
2014,Feb,Stolen property offenses,1
2013,Dec,Murder/non-neg manslaughter,1
2013,Apr,Drug/Narc violations,3
2013,Jun,All other larceny,7
2013,Nov,Theft from building,2
2014,Dec,Drug equip violations,1
2012,Sep,All other larceny,15
2011,Dec,Drug/Narc violations,8
2015,Nov,Simple asslt,116
2013,May,Intimidation,155
2015,Jun,Simple asslt,138
2012,May,Murder/non-neg manslaughter,1
2012,Aug,Rape,2
2013,Oct,Drug/Narc violations,2
2014,Jun,Destruct/vandalism,165
2014,Nov,Theft from building,2
2012,Jun,Destruct/vandalism,175
2013,Mar,Weapon law violations,3
2014,Jan,Arson,1
2012,Feb,Intimidation,140
2012,Jul,Arson,3
2013,Jul,Rape,2
2013,Mar,Drug/Narc violations,1
2015,Mar,Intimidation,110
2015,Jun,Motor vehicle theft,1
2012,May,Drug equip violations,4
2013,Apr,Destruct/vandalism,166
2013,Jan,All other larceny,8
2015,Mar,Simple asslt,113
2015,Oct,Theft from motor vehicle,3
2014,Feb,Destruct/vandalism,109
2014,Jul,Drug/Narc violations,2
2014,Aug,Drug/Narc violations,1
2012,Nov,Burg/B & E,28
2012,Mar,Embezzlement,3
2015,Feb,Arson,1
2014,Jul,Motor vehicle theft,3
2012,Nov,Arson,7
2012,Aug,Credit card/ATM fraud,3
2011,Jun,Agg asslt,69
2013,Aug,Destruct/vandalism,144
2013,Nov,Agg asslt,27
2013,Jan,Drug equip violations,2
2014,Oct,Robbery,7
2012,Oct,Extort/blackmail,1
2011,Jun,Intimidation,151
2011,Jun,Theft from motor vehicle,7
2013,Mar,Destruct/vandalism,139
2013,May,Robbery,11
2013,Dec,False pretenses/swindle/conf game,2
2013,Sep,Fondling (Indecent Liberties/Child Molesting),1
2015,Jul,Arson,2
2014,Apr,Simple asslt,139
2014,Nov,Shoplifting,1
2012,Nov,Theft from building,4
2011,Aug,Drug/Narc violations,1
2013,Feb,Motor vehicle theft,1
2015,Jun,Burg/B & E,13
2015,Nov,Embezzlement,1
2015,May,Arson,5
2014,Apr,Drug/Narc violations,1
2014,May,Motor vehicle theft,1
2012,Oct,Credit card/ATM fraud,2
2013,Nov,Destruct/vandalism,145
2013,May,Weapon law violations,2
2015,Feb,Motor vehicle theft,3
2015,May,Motor vehicle theft,2
2014,Oct,Weapon law violations,2
2014,Sep,Embezzlement,1
2012,Oct,Intimidation,122
2012,Aug,Embezzlement,1
2011,Apr,Drug/Narc violations,1
2015,Dec,Robbery,6
2014,May,Simple asslt,116
2014,Oct,Burg/B & E,13
2012,Jan,Drug/Narc violations,13
2014,Jan,Extort/blackmail,1
2012,Sep,Weapon law violations,1
2011,May,Destruct/vandalism,181
2011,Sep,Counterfeit/forgery,1
2011,May,Impersonation,1
2013,Mar,Simple asslt,108
2013,Oct,Impersonation,1
2015,Jul,Drug/Narc violations,3
2014,Jul,Intimidation,101
2012,Jul,Destruct/vandalism,205
2012,Apr,Sodomy,1
2013,Feb,Burg/B & E,8
2014,Nov,All other larceny,10
2014,Mar,Burg/B & E,12
2014,Aug,Arson,1
2012,Nov,Weapon law violations,1
2013,Jan,Drug/Narc violations,1
2015,Dec,Theft from building,2
2014,Feb,Motor vehicle theft,3
2011,Sep,Arson,6
2011,Feb,Theft from motor vehicle,1
2013,Feb,Simple asslt,77
2011,Jun,Destruct/vandalism,176
2012,Jun,Drug/Narc violations,22
2011,Jul,Robbery,13
2011,Feb,Drug/Narc violations,1
2013,Apr,Burg/B & E,11
2013,Oct,Arson,3
2015,Aug,Fondling (Indecent Liberties/Child Molesting),1
2014,May,Destruct/vandalism,145
2014,Sep,Kidnapping/abduction,1
2014,May,Drug/Narc violations,4
2011,May,Motor vehicle theft,1
2011,Oct,All other larceny,6
2013,Feb,Intimidation,115
2013,Oct,Agg asslt,51
2015,Dec,False pretenses/swindle/conf game,3
2014,Aug,Robbery,17
2014,Jun,Motor vehicle theft,1
2012,Dec,Theft from motor vehicle,2
2013,Jul,Theft from building,1
2013,Feb,False pretenses/swindle/conf game,1
2013,Sep,Theft from building,1
2015,Mar,Weapon law violations,1
2012,May,Motor vehicle theft,3
2011,Dec,Destruct/vandalism,186
2011,Sep,Simple asslt,128
2011,Oct,Pocket-picking,1
2013,Jan,Theft from motor vehicle,2
2013,Mar,Counterfeit/forgery,2
2015,Apr,Agg asslt,45
2015,Sep,Simple asslt,121
2015,Aug,Robbery,9
2015,Apr,Murder/non-neg manslaughter,1
2014,Nov,Extort/blackmail,1
2014,Dec,Fondling (Indecent Liberties/Child Molesting),1
2014,Nov,Pornography/obscene material,1
2012,Feb,Credit card/ATM fraud,1
2011,Apr,Agg asslt,47
2015,Apr,Theft from building,2
2015,Jun,Credit card/ATM fraud,2
2014,Sep,Robbery,11
2012,May,Counterfeit/forgery,1
2012,Dec,Theft from building,2
2011,Oct,Kidnapping/abduction,2
2013,Aug,Burg/B & E,18
2014,Sep,Drug/Narc violations,5
2014,Jun,Drug/Narc violations,1
2013,Dec,Intimidation,102
2013,Apr,False pretenses/swindle/conf game,2
2013,Dec,Arson,1
2015,May,All other larceny,5
2015,Feb,Credit card/ATM fraud,1
2011,Mar,Intimidation,145
2011,Feb,All other larceny,4
2011,Aug,Sodomy,2
2013,Oct,Shoplifting,2
2015,Apr,Drug/Narc violations,3
2014,Feb,Weapon law violations,1
2011,Dec,Agg asslt,35
2013,Nov,Rape,3
2015,Jun,Arson,6
2014,May,Robbery,9
2014,Jun,All other larceny,15
2011,May,Agg asslt,73
2015,Jun,Intimidation,132
2014,Sep,False pretenses/swindle/conf game,2
2014,Oct,Kidnapping/abduction,1
2012,Jul,All other larceny,10
2012,Jul,Simple asslt,146
2011,Sep,Burg/B & E,11
2011,Feb,Arson,3
2011,Mar,Shoplifting,2
2011,Jul,Shoplifting,1
2013,Nov,Stolen property offenses,1
2015,Jan,Intimidation,109
2015,Aug,Simple asslt,122
2015,Jun,Shoplifting,5
2014,Apr,Destruct/vandalism,129
2014,Jan,Theft of mv parts,2
2011,Apr,All other larceny,8
2011,Aug,Burg/B & E,13
2013,Jan,Theft of mv parts,1
2013,Oct,Rape,2
2013,Dec,Embezzlement,1
2012,Mar,Theft from building,2
2013,Sep,False pretenses/swindle/conf game,1
2013,Aug,Theft from building,4
2014,Oct,All other larceny,12
2014,May,Theft from coin-op machine,1
2012,Aug,Theft from motor vehicle,2
2013,Aug,Counterfeit/forgery,1
2013,Aug,Motor vehicle theft,3
2013,Aug,Theft from motor vehicle,3
2012,Oct,Drug/Narc violations,6
2011,Dec,Intimidation,125
2011,Jun,Robbery,13
2013,Mar,Robbery,5
2013,Oct,Burg/B & E,17
2015,Nov,Drug/Narc violations,4
2014,Feb,Simple asslt,82
2014,Oct,Shoplifting,5
